entry1	entry2	type
00592_71	00592_73	ECrel
00592_29	00592_61	ECrel
00592_28	00592_31	ECrel
00600_67	00600_68	ECrel
00600_55	00600_68	ECrel
00600_40	00600_55	ECrel
00600_42	00600_55	ECrel
00600_39	00600_68	ECrel
00600_39	00600_40	ECrel
00600_39	00600_42	ECrel
00600_68	00600_81	ECrel
00600_40	00600_81	ECrel
00600_42	00600_81	ECrel
00600_40	00600_68	ECrel
00600_42	00600_68	ECrel
00600_42	00600_43	ECrel
00600_40	00600_43	ECrel
00600_47	00600_48	ECrel
00600_48	00600_52	ECrel
00600_48	00600_53	ECrel
00600_37	00600_48	ECrel
00600_48	00600_85	ECrel
00600_48	00600_73	ECrel
00600_48	00600_75	ECrel
00600_48	00600_76	ECrel
00600_43	00600_48	ECrel
00600_47	00600_77	ECrel
00600_52	00600_77	ECrel
00600_53	00600_77	ECrel
00600_37	00600_77	ECrel
00600_77	00600_85	ECrel
00600_73	00600_77	ECrel
00600_75	00600_77	ECrel
00600_76	00600_77	ECrel
00600_43	00600_77	ECrel
00600_47	00600_52	ECrel
00600_47	00600_53	ECrel
00600_37	00600_47	ECrel
00600_47	00600_85	ECrel
00600_47	00600_73	ECrel
00600_47	00600_75	ECrel
00600_47	00600_76	ECrel
00600_43	00600_47	ECrel
00600_52	00600_85	ECrel
00600_52	00600_73	ECrel
00600_52	00600_75	ECrel
00600_52	00600_76	ECrel
00600_43	00600_52	ECrel
00600_53	00600_85	ECrel
00600_53	00600_73	ECrel
00600_53	00600_75	ECrel
00600_53	00600_76	ECrel
00600_43	00600_53	ECrel
00600_37	00600_85	ECrel
00600_37	00600_73	ECrel
00600_37	00600_75	ECrel
00600_37	00600_76	ECrel
00600_37	00600_43	ECrel
00600_75	00600_85	ECrel
00600_76	00600_85	ECrel
00600_43	00600_85	ECrel
00600_73	00600_75	ECrel
00600_73	00600_76	ECrel
00600_43	00600_73	ECrel
00600_43	00600_75	ECrel
00600_43	00600_76	ECrel
00600_48	00600_80	ECrel
00600_77	00600_80	ECrel
00600_38	00600_48	ECrel
00600_38	00600_77	ECrel
00600_48	00600_54	ECrel
00600_54	00600_77	ECrel
00600_54	00600_82	ECrel
00600_38	00600_82	ECrel
00600_80	00600_82	ECrel
00600_55	00600_83	ECrel
00600_39	00600_83	ECrel
00600_81	00600_83	ECrel
00600_71	00600_73	ECrel
00600_73	00600_88	ECrel
00600_70	00600_73	ECrel
00600_72	00600_73	ECrel
00600_71	00600_85	ECrel
00600_85	00600_88	ECrel
00600_70	00600_85	ECrel
00600_72	00600_85	ECrel
00600_70	00600_71	ECrel
00600_71	00600_72	ECrel
00600_70	00600_88	ECrel
00600_72	00600_88	ECrel
00600_70	00600_72	ECrel
00600_69	00600_70	ECrel
00600_74	00600_76	ECrel
00600_76	00600_89	ECrel
00600_74	00600_75	ECrel
00600_75	00600_89	ECrel
00600_68	00600_34	ECrel
00600_39	00600_55	ECrel
00600_55	00600_81	ECrel
00600_55	00600_34	ECrel
00600_39	00600_81	ECrel
00600_39	00600_34	ECrel
00600_81	00600_34	ECrel
00600_43	00600_34	ECrel
00600_41	00600_81	ECrel
00600_89	00600_65	maplink
00600_89	00600_64	maplink
00600_89	00600_63	maplink
00600_89	00600_60	maplink
00600_74	00600_65	maplink
00600_74	00600_64	maplink
00600_74	00600_63	maplink
00600_74	00600_60	maplink
00600_64	00600_65	maplink
00600_63	00600_65	maplink
00600_60	00600_65	maplink
00600_63	00600_64	maplink
00600_60	00600_64	maplink
00600_60	00600_63	maplink
00600_67	00600_66	maplink
00600_48	00600_118	ECrel
00600_77	00600_118	ECrel
00600_118	00600_52	ECrel
00600_118	00600_53	ECrel
00600_118	00600_37	ECrel
00600_118	00600_85	ECrel
00600_118	00600_73	ECrel
00600_118	00600_75	ECrel
00600_118	00600_76	ECrel
00600_118	00600_43	ECrel
00601_141	00601_146	ECrel
00601_52	00601_141	ECrel
00601_51	00601_141	ECrel
00601_50	00601_141	ECrel
00601_64	00601_146	ECrel
00601_134	00601_146	ECrel
00601_59	00601_146	ECrel
00601_139	00601_146	ECrel
00601_135	00601_146	ECrel
00601_53	00601_146	ECrel
00601_133	00601_146	ECrel
00601_52	00601_64	ECrel
00601_52	00601_134	ECrel
00601_52	00601_59	ECrel
00601_52	00601_139	ECrel
00601_52	00601_135	ECrel
00601_52	00601_53	ECrel
00601_52	00601_133	ECrel
00601_51	00601_64	ECrel
00601_51	00601_134	ECrel
00601_51	00601_59	ECrel
00601_51	00601_139	ECrel
00601_51	00601_135	ECrel
00601_51	00601_53	ECrel
00601_51	00601_133	ECrel
00601_50	00601_64	ECrel
00601_50	00601_134	ECrel
00601_50	00601_59	ECrel
00601_50	00601_139	ECrel
00601_50	00601_135	ECrel
00601_50	00601_53	ECrel
00601_50	00601_133	ECrel
00601_64	00601_139	ECrel
00601_64	00601_135	ECrel
00601_53	00601_64	ECrel
00601_64	00601_133	ECrel
00601_134	00601_139	ECrel
00601_134	00601_135	ECrel
00601_53	00601_134	ECrel
00601_133	00601_134	ECrel
00601_59	00601_139	ECrel
00601_59	00601_135	ECrel
00601_53	00601_59	ECrel
00601_59	00601_133	ECrel
00601_135	00601_139	ECrel
00601_53	00601_139	ECrel
00601_133	00601_139	ECrel
00601_133	00601_135	ECrel
00601_53	00601_133	ECrel
00601_130	00601_133	ECrel
00601_130	00601_131	ECrel
00601_58	00601_130	ECrel
00601_131	00601_133	ECrel
00601_58	00601_133	ECrel
00601_139	00601_143	ECrel
00601_63	00601_139	ECrel
00601_139	00601_142	ECrel
00601_57	00601_139	ECrel
00601_138	00601_139	ECrel
00601_63	00601_143	ECrel
00601_142	00601_143	ECrel
00601_57	00601_143	ECrel
00601_138	00601_143	ECrel
00601_63	00601_138	ECrel
00601_138	00601_142	ECrel
00601_57	00601_138	ECrel
00601_138	00601_140	ECrel
00601_145	00601_147	ECrel
00601_53	00601_135	ECrel
00601_135	00601_136	ECrel
00601_49	00601_135	ECrel
00601_48	00601_135	ECrel
00601_53	00601_136	ECrel
00601_49	00601_53	ECrel
00601_48	00601_53	ECrel
00601_116	00601_136	ECrel
00601_136	00601_144	ECrel
00601_127	00601_136	ECrel
00601_46	00601_136	ECrel
00601_38	00601_136	ECrel
00601_115	00601_136	ECrel
00601_60	00601_136	ECrel
00601_112	00601_136	ECrel
00601_55	00601_136	ECrel
00601_37	00601_136	ECrel
00601_123	00601_136	ECrel
00601_49	00601_116	ECrel
00601_49	00601_144	ECrel
00601_49	00601_127	ECrel
00601_46	00601_49	ECrel
00601_38	00601_49	ECrel
00601_49	00601_115	ECrel
00601_49	00601_60	ECrel
00601_49	00601_112	ECrel
00601_49	00601_55	ECrel
00601_37	00601_49	ECrel
00601_49	00601_123	ECrel
00601_48	00601_116	ECrel
00601_48	00601_144	ECrel
00601_48	00601_127	ECrel
00601_46	00601_48	ECrel
00601_38	00601_48	ECrel
00601_48	00601_115	ECrel
00601_48	00601_60	ECrel
00601_48	00601_112	ECrel
00601_48	00601_55	ECrel
00601_37	00601_48	ECrel
00601_48	00601_123	ECrel
00601_116	00601_144	ECrel
00601_116	00601_127	ECrel
00601_46	00601_116	ECrel
00601_38	00601_116	ECrel
00601_115	00601_116	ECrel
00601_60	00601_116	ECrel
00601_112	00601_116	ECrel
00601_55	00601_116	ECrel
00601_37	00601_116	ECrel
00601_116	00601_123	ECrel
00601_127	00601_144	ECrel
00601_46	00601_144	ECrel
00601_38	00601_144	ECrel
00601_115	00601_144	ECrel
00601_60	00601_144	ECrel
00601_112	00601_144	ECrel
00601_55	00601_144	ECrel
00601_37	00601_144	ECrel
00601_123	00601_144	ECrel
00601_46	00601_127	ECrel
00601_38	00601_127	ECrel
00601_115	00601_127	ECrel
00601_60	00601_127	ECrel
00601_112	00601_127	ECrel
00601_55	00601_127	ECrel
00601_37	00601_127	ECrel
00601_123	00601_127	ECrel
00601_46	00601_112	ECrel
00601_46	00601_55	ECrel
00601_37	00601_46	ECrel
00601_46	00601_123	ECrel
00601_38	00601_60	ECrel
00601_38	00601_55	ECrel
00601_37	00601_38	ECrel
00601_38	00601_123	ECrel
00601_60	00601_115	ECrel
00601_112	00601_115	ECrel
00601_55	00601_115	ECrel
00601_37	00601_115	ECrel
00601_115	00601_123	ECrel
00601_37	00601_60	ECrel
00601_60	00601_123	ECrel
00601_37	00601_112	ECrel
00601_112	00601_123	ECrel
00601_37	00601_55	ECrel
00601_55	00601_123	ECrel
00601_44	00601_114	ECrel
00601_44	00601_54	ECrel
00601_40	00601_61	ECrel
00601_40	00601_54	ECrel
00601_61	00601_113	ECrel
00601_113	00601_114	ECrel
00601_54	00601_113	ECrel
00601_40	00601_45	ECrel
00601_45	00601_113	ECrel
00601_39	00601_44	ECrel
00601_39	00601_113	ECrel
00601_44	00601_119	ECrel
00601_40	00601_119	ECrel
00601_113	00601_119	ECrel
00601_60	00601_107	ECrel
00601_42	00601_60	ECrel
00601_43	00601_112	ECrel
00601_42	00601_112	ECrel
00601_43	00601_55	ECrel
00601_55	00601_107	ECrel
00601_42	00601_55	ECrel
00601_108	00601_110	ECrel
00601_109	00601_122	ECrel
00601_121	00601_144	ECrel
00601_121	00601_126	ECrel
00601_62	00601_121	ECrel
00601_121	00601_128	ECrel
00601_56	00601_121	ECrel
00601_126	00601_144	ECrel
00601_62	00601_144	ECrel
00601_128	00601_144	ECrel
00601_56	00601_144	ECrel
00601_62	00601_126	ECrel
00601_126	00601_128	ECrel
00601_56	00601_126	ECrel
00601_47	00601_128	ECrel
00601_47	00601_56	ECrel
00601_41	00601_62	ECrel
00601_41	00601_56	ECrel
00601_62	00601_120	ECrel
00601_120	00601_128	ECrel
00601_56	00601_120	ECrel
00601_141	00601_148	maplink
00601_141	00601_159	ECrel
00601_141	00601_158	ECrel
00601_141	00601_157	ECrel
00601_146	00601_159	ECrel
00601_146	00601_158	ECrel
00601_146	00601_157	ECrel
00601_52	00601_159	ECrel
00601_52	00601_158	ECrel
00601_52	00601_157	ECrel
00601_50	00601_159	ECrel
00601_50	00601_158	ECrel
00601_50	00601_157	ECrel
00601_51	00601_159	ECrel
00601_51	00601_158	ECrel
00601_51	00601_157	ECrel
00601_157	00601_187	ECrel
00601_157	00601_188	ECrel
00601_157	00601_161	ECrel
00601_157	00601_184	ECrel
00601_158	00601_187	ECrel
00601_158	00601_188	ECrel
00601_158	00601_161	ECrel
00601_158	00601_184	ECrel
00601_159	00601_187	ECrel
00601_159	00601_188	ECrel
00601_159	00601_161	ECrel
00601_159	00601_184	ECrel
00601_187	00601_161	ECrel
00601_187	00601_184	ECrel
00601_188	00601_161	ECrel
00601_188	00601_184	ECrel
00601_161	00601_184	ECrel
00601_173	00601_168	ECrel
00601_173	00601_161	ECrel
00601_173	00601_178	ECrel
00601_168	00601_161	ECrel
00601_168	00601_178	ECrel
00601_161	00601_178	ECrel
00601_178	00601_182	ECrel
00601_166	00601_168	ECrel
00601_166	00601_174	ECrel
00601_168	00601_174	ECrel
00603_39	00603_51	ECrel
00603_39	00603_42	ECrel
00603_50	00603_51	ECrel
00603_42	00603_50	ECrel
00603_35	00603_51	ECrel
00603_51	00603_52	ECrel
00603_38	00603_51	ECrel
00603_35	00603_42	ECrel
00603_42	00603_52	ECrel
00603_38	00603_42	ECrel
00603_35	00603_52	ECrel
00603_35	00603_38	ECrel
00603_35	00603_49	ECrel
00603_35	00603_3	ECrel
00603_3	00603_49	ECrel
00603_3	00603_46	ECrel
00603_39	00603_54	maplink
00603_50	00603_54	maplink
00604_73	00604_74	ECrel
00604_66	00604_73	ECrel
00604_73	00604_83	ECrel
00604_35	00604_73	ECrel
00604_66	00604_83	ECrel
00604_35	00604_66	ECrel
00604_66	00604_71	ECrel
00604_36	00604_66	ECrel
00604_55	00604_66	ECrel
00604_66	00604_85	ECrel
00604_36	00604_71	ECrel
00604_55	00604_71	ECrel
00604_71	00604_85	ECrel
00604_36	00604_85	ECrel
00604_55	00604_85	ECrel
00604_74	00604_76	ECrel
00604_76	00604_84	ECrel
00604_64	00604_84	ECrel
00604_65	00604_84	ECrel
00604_67	00604_84	ECrel
00604_84	00604_90	ECrel
00604_84	00604_89	ECrel
00604_64	00604_65	ECrel
00604_64	00604_67	ECrel
00604_64	00604_90	ECrel
00604_64	00604_89	ECrel
00604_80	00604_83	ECrel
00604_34	00604_83	ECrel
00604_34	00604_35	ECrel
00604_35	00604_80	ECrel
00604_72	00604_80	ECrel
00604_34	00604_72	ECrel
00604_69	00604_72	ECrel
00604_61	00604_72	ECrel
00604_61	00604_69	ECrel
00604_70	00604_85	ECrel
00604_16	00604_70	ECrel
00604_16	00604_59	ECrel
00604_16	00604_60	ECrel
00604_59	00604_60	ECrel
00604_36	00604_56	ECrel
00604_36	00604_58	ECrel
00604_55	00604_56	ECrel
00604_55	00604_58	ECrel
00604_56	00604_58	ECrel
00604_57	00604_58	ECrel
00604_74	00604_62	maplink
00604_73	00604_62	maplink
00620_72	00620_73	ECrel
00620_77	00620_130	ECrel
00620_77	00620_81	ECrel
00620_80	00620_81	ECrel
00620_110	00620_139	ECrel
00620_106	00620_139	ECrel
00620_111	00620_139	ECrel
00620_106	00620_110	ECrel
00620_110	00620_111	ECrel
00620_106	00620_111	ECrel
00620_105	00620_110	ECrel
00620_105	00620_132	ECrel
00620_106	00620_132	ECrel
00620_123	00620_132	ECrel
00620_116	00620_132	ECrel
00620_105	00620_106	ECrel
00620_105	00620_123	ECrel
00620_105	00620_116	ECrel
00620_106	00620_123	ECrel
00620_106	00620_116	ECrel
00620_116	00620_123	ECrel
00620_90	00620_93	ECrel
00620_87	00620_93	ECrel
00620_63	00620_86	ECrel
00620_86	00620_93	ECrel
00620_63	00620_93	ECrel
00620_68	00620_100	ECrel
00620_68	00620_80	ECrel
00620_68	00620_131	ECrel
00620_68	00620_86	ECrel
00620_68	00620_87	ECrel
00620_68	00620_90	ECrel
00620_80	00620_100	ECrel
00620_100	00620_131	ECrel
00620_86	00620_100	ECrel
00620_87	00620_100	ECrel
00620_90	00620_100	ECrel
00620_80	00620_131	ECrel
00620_80	00620_86	ECrel
00620_80	00620_87	ECrel
00620_80	00620_90	ECrel
00620_86	00620_131	ECrel
00620_87	00620_131	ECrel
00620_90	00620_131	ECrel
00620_86	00620_87	ECrel
00620_86	00620_90	ECrel
00620_63	00620_68	ECrel
00620_72	00620_130	ECrel
00620_72	00620_77	ECrel
00620_132	00620_58	ECrel
00620_133	00620_58	ECrel
00620_132	00620_133	ECrel
00620_130	00620_60	maplink
00620_77	00620_60	maplink
00620_132	00620_115	maplink
00620_105	00620_115	maplink
00620_106	00620_115	maplink
00620_123	00620_115	maplink
00620_116	00620_115	maplink
00620_123	00620_126	maplink
00620_118	00620_119	maplink
00620_116	00620_118	maplink
00620_116	00620_119	maplink
00620_93	00620_97	maplink
00620_90	00620_97	maplink
00620_87	00620_97	maplink
00620_86	00620_96	maplink
00620_86	00620_59	maplink
00620_63	00620_96	maplink
00620_63	00620_59	maplink
00620_93	00620_96	maplink
00620_93	00620_59	maplink
00620_59	00620_96	maplink
00620_63	00620_61	maplink
00620_68	00620_61	maplink
00620_72	00620_60	maplink
00620_86	00620_135	maplink
00620_87	00620_135	maplink
00620_90	00620_135	maplink
00620_131	00620_135	maplink
00620_68	00620_135	maplink
00620_80	00620_135	maplink
00620_100	00620_135	maplink
00620_135	00620_57	maplink
00620_86	00620_57	maplink
00620_87	00620_57	maplink
00620_90	00620_57	maplink
00620_131	00620_57	maplink
00620_100	00620_57	maplink
00620_80	00620_57	maplink
00620_68	00620_57	maplink
00620_186	00620_97	maplink
00620_186	00620_93	ECrel
00620_186	00620_90	ECrel
00620_186	00620_87	ECrel
00630_111	00630_137	ECrel
00630_110	00630_137	ECrel
00630_106	00630_123	ECrel
00630_95	00630_139	ECrel
00630_94	00630_139	ECrel
00630_80	00630_95	ECrel
00630_80	00630_94	ECrel
00630_74	00630_110	ECrel
00630_74	00630_111	ECrel
00630_90	00630_106	ECrel
00630_123	00630_131	maplink
00630_106	00630_127	maplink
00630_106	00630_133	maplink
00630_127	00630_133	maplink
00630_123	00630_127	maplink
00630_123	00630_133	maplink
00630_88	00630_132	maplink
00630_132	00630_136	maplink
00630_88	00630_136	maplink
00630_95	00630_135	maplink
00630_94	00630_135	maplink
00630_80	00630_135	maplink
00630_137	00630_128	maplink
00630_74	00630_130	maplink
00630_111	00630_180	maplink
00630_110	00630_180	maplink
00630_180	00630_74	maplink
00630_80	00630_180	maplink
00630_94	00630_180	maplink
00630_135	00630_180	maplink
00630_180	00630_95	maplink
00630_106	00630_193	ECrel
00630_94	00630_95	ECrel
00630_203	00630_202	ECrel
00630_202	00630_204	ECrel
00630_204	00630_207	maplink
00630_94	00630_214	ECrel
00630_80	00630_214	ECrel
00630_135	00630_214	maplink
00630_214	00630_95	ECrel
00630_94	00630_224	ECrel
00630_224	00630_94	ECrel
00630_216	00630_214	ECrel
00630_214	00630_217	ECrel
00630_214	00630_216	ECrel
00630_217	00630_216	ECrel
00630_217	00630_213	maplink
00630_214	00630_180	maplink
00630_214	00630_74	ECrel
00630_214	00630_111	ECrel
00630_214	00630_110	ECrel
00630_213	00630_231	maplink
00630_180	00630_214	maplink
00640_63	00640_67	ECrel
00640_64	00640_66	ECrel
00640_69	00640_71	ECrel
00640_69	00640_70	ECrel
00640_58	00640_69	ECrel
00640_56	00640_69	ECrel
00640_56	00640_58	ECrel
00640_58	00640_59	ECrel
00640_55	00640_56	ECrel
00640_63	00640_150	ECrel
00640_59	00640_63	ECrel
00640_55	00640_63	ECrel
00640_66	00640_150	ECrel
00640_59	00640_66	ECrel
00640_55	00640_66	ECrel
00640_59	00640_150	ECrel
00640_55	00640_150	ECrel
00640_55	00640_59	ECrel
00640_150	00640_106	ECrel
00640_77	00640_106	ECrel
00640_79	00640_85	ECrel
00640_85	00640_93	ECrel
00640_89	00640_93	ECrel
00640_85	00640_91	ECrel
00640_89	00640_91	ECrel
00640_85	00640_89	ECrel
00640_54	00640_97	maplink
00640_93	00640_54	maplink
00640_91	00640_54	maplink
00640_85	00640_54	maplink
00640_89	00640_54	maplink
00640_93	00640_97	maplink
00640_91	00640_97	maplink
00640_85	00640_97	maplink
00640_89	00640_97	maplink
00640_79	00640_103	maplink
00640_71	00640_99	maplink
00640_70	00640_99	maplink
00640_69	00640_99	maplink
00640_150	00640_101	maplink
00640_150	00640_100	maplink
00640_150	00640_104	maplink
00640_66	00640_101	maplink
00640_66	00640_100	maplink
00640_66	00640_104	maplink
00640_63	00640_101	maplink
00640_63	00640_100	maplink
00640_63	00640_104	maplink
00640_59	00640_101	maplink
00640_59	00640_100	maplink
00640_59	00640_104	maplink
00640_55	00640_101	maplink
00640_55	00640_100	maplink
00640_55	00640_104	maplink
00640_104	00640_100	maplink
00640_104	00640_101	maplink
00640_100	00640_101	maplink
00640_95	00640_148	maplink
00640_151	00640_71	maplink
00640_151	00640_70	maplink
00650_68	00650_77	ECrel
00650_68	00650_69	ECrel
00650_72	00650_79	ECrel
00650_64	00650_72	ECrel
00650_59	00650_64	ECrel
00650_56	00650_57	ECrel
00650_56	00650_57	ECrel
00650_53	00650_57	ECrel
00650_54	00650_57	ECrel
00650_57	00650_59	ECrel
00650_53	00650_56	ECrel
00650_54	00650_56	ECrel
00650_56	00650_59	ECrel
00650_53	00650_59	ECrel
00650_54	00650_59	ECrel
00650_55	00650_56	ECrel
00650_55	00650_56	ECrel
00650_55	00650_57	ECrel
00650_53	00650_55	ECrel
00650_54	00650_55	ECrel
00650_51	00650_55	ECrel
00650_51	00650_53	ECrel
00650_51	00650_54	ECrel
00650_69	00650_90	maplink
00650_68	00650_96	maplink
00650_77	00650_96	maplink
00650_51	00650_91	maplink
00650_54	00650_91	maplink
00650_53	00650_91	maplink
00650_55	00650_91	maplink
00650_101	00650_97	maplink
00650_59	00650_92	maplink
00650_54	00650_92	maplink
00650_53	00650_92	maplink
00650_56	00650_92	maplink
00650_57	00650_92	maplink
00650_93	00650_95	maplink
00650_77	00650_95	maplink
00650_79	00650_49	maplink
00650_72	00650_49	maplink
00650_158	00650_69	maplink
00650_158	00650_68	maplink
00670_52	00670_24	ECrel
00670_52	00670_23	ECrel
00670_54	00670_26	ECrel
00670_52	00670_26	ECrel
00670_22	00670_26	ECrel
00670_26	00670_29	ECrel
00670_61	00670_26	ECrel
00670_64	00670_26	ECrel
00670_52	00670_22	ECrel
00670_52	00670_29	ECrel
00670_52	00670_61	ECrel
00670_52	00670_64	ECrel
00670_22	00670_61	ECrel
00670_22	00670_64	ECrel
00670_61	00670_29	ECrel
00670_64	00670_29	ECrel
00670_41	00670_25	ECrel
00670_42	00670_25	ECrel
00670_24	00670_17	maplink
00670_23	00670_17	maplink
00670_52	00670_17	maplink
00670_23	00670_49	ECrel
00670_23	00670_50	ECrel
00670_23	00670_51	ECrel
00670_23	00670_25	ECrel
00670_23	00670_61	ECrel
00670_23	00670_64	ECrel
00670_23	00670_47	ECrel
00670_23	00670_46	ECrel
00670_23	00670_20	ECrel
00670_23	00670_18	ECrel
00670_23	00670_54	ECrel
00670_49	00670_25	ECrel
00670_49	00670_61	ECrel
00670_49	00670_64	ECrel
00670_49	00670_20	ECrel
00670_49	00670_18	ECrel
00670_49	00670_54	ECrel
00670_50	00670_25	ECrel
00670_50	00670_61	ECrel
00670_50	00670_64	ECrel
00670_50	00670_20	ECrel
00670_50	00670_18	ECrel
00670_50	00670_54	ECrel
00670_51	00670_25	ECrel
00670_51	00670_61	ECrel
00670_51	00670_64	ECrel
00670_51	00670_20	ECrel
00670_51	00670_18	ECrel
00670_51	00670_54	ECrel
00670_25	00670_61	ECrel
00670_25	00670_64	ECrel
00670_25	00670_47	ECrel
00670_25	00670_46	ECrel
00670_25	00670_20	ECrel
00670_25	00670_18	ECrel
00670_25	00670_54	ECrel
00670_61	00670_47	ECrel
00670_61	00670_46	ECrel
00670_61	00670_20	ECrel
00670_61	00670_18	ECrel
00670_61	00670_54	ECrel
00670_64	00670_47	ECrel
00670_64	00670_46	ECrel
00670_64	00670_20	ECrel
00670_64	00670_18	ECrel
00670_64	00670_54	ECrel
00670_47	00670_20	ECrel
00670_47	00670_18	ECrel
00670_47	00670_54	ECrel
00670_46	00670_20	ECrel
00670_46	00670_18	ECrel
00670_46	00670_54	ECrel
00670_20	00670_18	ECrel
00670_20	00670_54	ECrel
00670_18	00670_54	ECrel
00670_28	00670_49	ECrel
00670_28	00670_50	ECrel
00670_28	00670_51	ECrel
00670_28	00670_47	ECrel
00670_28	00670_46	ECrel
00670_28	00670_42	ECrel
00670_28	00670_41	ECrel
00670_28	00670_29	ECrel
00670_28	00670_22	ECrel
00670_28	00670_21	ECrel
00670_28	00670_20	ECrel
00670_42	00670_29	ECrel
00670_42	00670_22	ECrel
00670_42	00670_21	ECrel
00670_42	00670_20	ECrel
00670_41	00670_29	ECrel
00670_41	00670_22	ECrel
00670_41	00670_21	ECrel
00670_41	00670_20	ECrel
00670_29	00670_22	ECrel
00670_29	00670_21	ECrel
00670_29	00670_20	ECrel
00670_22	00670_21	ECrel
00670_22	00670_20	ECrel
00670_21	00670_20	ECrel
00670_68	00670_64	ECrel
00670_68	00670_61	ECrel
00670_68	00670_25	ECrel
00670_68	00670_51	ECrel
00670_68	00670_50	ECrel
00670_68	00670_49	ECrel
00670_68	00670_47	ECrel
00670_68	00670_46	ECrel
00670_68	00670_20	ECrel
00670_68	00670_18	ECrel
00670_68	00670_54	ECrel
00730_66	00730_71	ECrel
00730_67	00730_71	ECrel
00730_73	00730_71	ECrel
00730_73	00730_66	ECrel
00730_73	00730_67	ECrel
00730_84	00730_25	maplink
00740_49	00740_46	ECrel
00740_45	00740_49	ECrel
00740_48	00740_46	ECrel
00740_45	00740_48	ECrel
00740_67	00740_46	ECrel
00740_67	00740_45	ECrel
00750_91	00750_16	ECrel
00750_92	00750_16	ECrel
00750_16	00750_17	ECrel
00750_16	00750_103	ECrel
00750_91	00750_17	ECrel
00750_91	00750_103	ECrel
00750_92	00750_17	ECrel
00750_92	00750_103	ECrel
00750_87	00750_17	ECrel
00750_88	00750_17	ECrel
00750_85	00750_88	ECrel
00750_85	00750_87	ECrel
00750_85	00750_92	ECrel
00750_85	00750_91	ECrel
00750_100	00750_92	ECrel
00750_100	00750_91	ECrel
00750_100	00750_90	ECrel
00750_100	00750_89	ECrel
00750_89	00750_103	ECrel
00750_90	00750_103	ECrel
00760_101	00760_109	ECrel
00760_99	00760_101	ECrel
00760_98	00760_101	ECrel
00760_96	00760_101	ECrel
00760_98	00760_99	ECrel
00760_96	00760_99	ECrel
00760_96	00760_98	ECrel
00760_94	00760_96	ECrel
00760_93	00760_96	ECrel
00760_94	00760_98	ECrel
00760_93	00760_98	ECrel
00760_89	00760_98	ECrel
00760_90	00760_98	ECrel
00760_91	00760_98	ECrel
00760_92	00760_98	ECrel
00760_89	00760_94	ECrel
00760_90	00760_94	ECrel
00760_91	00760_94	ECrel
00760_92	00760_94	ECrel
00760_89	00760_93	ECrel
00760_90	00760_93	ECrel
00760_91	00760_93	ECrel
